Zone,Vegetation,Year,Date,Species,Length,Dominant_age_group,Latitude,Longitude
2,Unvegetated,2010,5/11/2010,Surf_smelt,170,No,48.34761,-122.54233
4,Eelgrass,2010,6/8/2010,Surf_smelt,73,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Surf_smelt,74,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,75,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Surf_smelt,76,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,77,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,77,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,77,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,78,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Surf_smelt,78,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,79,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,79,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,79,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,80,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,80,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,80,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,81,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Surf_smelt,81,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,81,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,83,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,84,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,84,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,85,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Surf_smelt,85,Yes,48.27687,-122.48784
4,Eelgrass,2010,6/8/2010,Surf_smelt,85,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,85,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,85,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,86,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,86,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,87,Yes,48.28913,-122.47687
4,Eelgrass,2010,6/8/2010,Surf_smelt,87,Yes,48.28913,-122.47687
3,Eelgrass,2010,6/8/2010,Surf_smelt,88,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,88,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,88,Yes,48.31613,-122.48778
2,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.31613,-122.48778
4,Eelgrass,2010,6/8/2010,Surf_smelt,89,Yes,48.27687,-122.48784
3,Eelgrass,2010,6/8/2010,Surf_smelt,90,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,90,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,90,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,90,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,90,Yes,48.31613,-122.48778
4,Eelgrass,2010,6/8/2010,Surf_smelt,90,Yes,48.27687,-122.48784
2,Eelgrass,2010,6/8/2010,Surf_smelt,91,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,91,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,91,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,91,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,91,Yes,48.31613,-122.48778
2,Eelgrass,2010,6/8/2010,Surf_smelt,92,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,92,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,92,Yes,48.31613,-122.48778
4,Eelgrass,2010,6/8/2010,Surf_smelt,92,Yes,48.28913,-122.47687
2,Eelgrass,2010,6/8/2010,Surf_smelt,93,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,93,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,94,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,94,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,94,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,94,Yes,48.31613,-122.48778
2,Eelgrass,2010,6/8/2010,Surf_smelt,95,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,95,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,95,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,95,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,95,Yes,48.31613,-122.48778
2,Unvegetated,2010,6/8/2010,Surf_smelt,95,Yes,48.34492,-122.53822
2,Eelgrass,2010,6/8/2010,Surf_smelt,96,Yes,48.33684,-122.51737
2,Unvegetated,2010,6/8/2010,Surf_smelt,96,Yes,48.34492,-122.53822
2,Eelgrass,2010,6/8/2010,Surf_smelt,97,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,97,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,97,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,97,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,97,Yes,48.31613,-122.48778
2,Eelgrass,2010,6/8/2010,Surf_smelt,98,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,98,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,98,Yes,48.31613,-122.48778
3,Eelgrass,2010,6/8/2010,Surf_smelt,99,Yes,48.31613,-122.48778
2,Unvegetated,2010,6/8/2010,Surf_smelt,99,Yes,48.34492,-122.53822
2,Eelgrass,2010,6/8/2010,Surf_smelt,100,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,100,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,100,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,100,Yes,48.31613,-122.48778
2,Eelgrass,2010,6/8/2010,Surf_smelt,101,Yes,48.33684,-122.51737
1,Eelgrass,2010,6/8/2010,Surf_smelt,101,Yes,48.37474,-122.55487
2,Eelgrass,2010,6/8/2010,Surf_smelt,102,Yes,48.33684,-122.51737
2,Unvegetated,2010,6/8/2010,Surf_smelt,102,Yes,48.34492,-122.53822
2,Eelgrass,2010,6/8/2010,Surf_smelt,103,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,103,Yes,48.33684,-122.51737
3,Eelgrass,2010,6/8/2010,Surf_smelt,103,Yes,48.3218,-122.49437
2,Unvegetated,2010,6/8/2010,Surf_smelt,103,Yes,48.34492,-122.53822
2,Unvegetated,2010,6/8/2010,Surf_smelt,103,Yes,48.34492,-122.53822
3,Eelgrass,2010,6/8/2010,Surf_smelt,104,Yes,48.31613,-122.48778
2,Unvegetated,2010,6/8/2010,Surf_smelt,104,Yes,48.34492,-122.53822
1,Eelgrass,2010,6/8/2010,Surf_smelt,104,Yes,48.37474,-122.55487
2,Eelgrass,2010,6/8/2010,Surf_smelt,105,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,105,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,106,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,106,Yes,48.33684,-122.51737
2,Eelgrass,2010,6/8/2010,Surf_smelt,106,Yes,48.3347,-122.50756
3,Eelgrass,2010,6/8/2010,Surf_smelt,106,Yes,48.31613,-122.48778
2,Eelgrass,2010,6/8/2010,Surf_smelt,110,Yes,48.33684,-122.51737
2,Unvegetated,2010,6/8/2010,Surf_smelt,110,Yes,48.34492,-122.53822
3,Eelgrass,2010,6/8/2010,Surf_smelt,113,Yes,48.3218,-122.49437
3,Eelgrass,2010,6/8/2010,Surf_smelt,116,Yes,48.3218,-122.49437
2,Unvegetated,2010,6/8/2010,Surf_smelt,116,Yes,48.34492,-122.53822
1,Eelgrass,2010,6/8/2010,Surf_smelt,116,Yes,48.37673,-122.55431
2,Eelgrass,2010,6/8/2010,Surf_smelt,118,Yes,48.33684,-122.51737
2,Unvegetated,2010,6/8/2010,Surf_smelt,120,Yes,48.34492,-122.53822
3,Eelgrass,2010,6/8/2010,Surf_smelt,175,No,48.3218,-122.49437
3,Eelgrass,2010,6/9/2010,Surf_smelt,80,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Surf_smelt,81,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Surf_smelt,83,Yes,48.32379,-122.49937
1,Eelgrass,2010,6/9/2010,Surf_smelt,83,Yes,48.37354,-122.5527
3,Eelgrass,2010,6/9/2010,Surf_smelt,84,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Surf_smelt,85,Yes,48.33189,-122.5148
3,Eelgrass,2010,6/9/2010,Surf_smelt,85,Yes,48.32379,-122.49937
2,Unvegetated,2010,6/9/2010,Surf_smelt,87,Yes,48.34195,-122.53305
2,Unvegetated,2010,6/9/2010,Surf_smelt,87,Yes,48.34195,-122.53305
3,Eelgrass,2010,6/9/2010,Surf_smelt,90,Yes,48.32379,-122.49937
1,Eelgrass,2010,6/9/2010,Surf_smelt,91,Yes,48.37354,-122.5527
1,Eelgrass,2010,6/9/2010,Surf_smelt,92,Yes,48.37354,-122.5527
1,Eelgrass,2010,6/9/2010,Surf_smelt,92,Yes,48.37354,-122.5527
3,Eelgrass,2010,6/9/2010,Surf_smelt,93,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Surf_smelt,97,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Surf_smelt,98,Yes,48.32379,-122.49937
3,Eelgrass,2010,6/9/2010,Surf_smelt,100,Yes,48.32379,-122.49937
1,Eelgrass,2010,6/9/2010,Surf_smelt,100,Yes,48.37354,-122.5527
1,Eelgrass,2010,6/9/2010,Surf_smelt,100,Yes,48.37354,-122.5527
1,Eelgrass,2010,6/9/2010,Surf_smelt,100,Yes,48.37354,-122.5527
3,Eelgrass,2010,6/9/2010,Surf_smelt,113,Yes,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Surf_smelt,150,No,48.3341,-122.51836
1,Eelgrass,2010,6/9/2010,Surf_smelt,150,No,48.37354,-122.5527
2,Unvegetated,2010,6/9/2010,Surf_smelt,160,No,48.34834,-122.54342
3,Eelgrass,2010,6/9/2010,Surf_smelt,169,No,48.32379,-122.49937
2,Eelgrass,2010,6/9/2010,Surf_smelt,177,No,48.33602,-122.52597
1,Eelgrass,2010,7/19/2010,Surf_smelt,50,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,51,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,56,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,57,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,57,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,57,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,58,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,59,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,60,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,61,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,63,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,63,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,63,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,65,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,66,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,67,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,67,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,68,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,68,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,70,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,70,No,48.37418,-122.55298
1,Eelgrass,2010,7/19/2010,Surf_smelt,91,Yes,48.36969,-122.55203
1,Eelgrass,2010,7/19/2010,Surf_smelt,95,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,100,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,101,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,103,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,104,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,105,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,105,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,105,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,105,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,105,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,107,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,107,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,108,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,110,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,110,Yes,48.36969,-122.55203
1,Eelgrass,2010,7/19/2010,Surf_smelt,112,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,113,Yes,48.37605,-122.5541
1,Eelgrass,2010,7/19/2010,Surf_smelt,115,Yes,48.37605,-122.5541
4,Eelgrass,2010,7/19/2010,Surf_smelt,117,Yes,48.28973,-122.47891
3,Eelgrass,2010,7/19/2010,Surf_smelt,120,Yes,48.328,-122.50329
4,Eelgrass,2010,7/19/2010,Surf_smelt,121,Yes,48.28973,-122.47891
1,Eelgrass,2010,7/19/2010,Surf_smelt,160,No,48.37605,-122.5541
4,Eelgrass,2010,7/19/2010,Surf_smelt,175,No,48.28973,-122.47891
1,Eelgrass,2010,7/20/2010,Surf_smelt,49,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Surf_smelt,54,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Surf_smelt,54,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Surf_smelt,54,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Surf_smelt,55,No,48.38194,-122.54963
1,Eelgrass,2010,7/20/2010,Surf_smelt,65,No,48.38194,-122.54963
4,Eelgrass,2010,7/20/2010,Surf_smelt,85,Yes,48.28457,-122.48131
4,Eelgrass,2010,7/20/2010,Surf_smelt,94,Yes,48.28457,-122.48131
4,Eelgrass,2010,7/20/2010,Surf_smelt,96,Yes,48.28457,-122.48131
4,Eelgrass,2010,7/20/2010,Surf_smelt,98,Yes,48.28457,-122.48131
2,Unvegetated,2010,7/20/2010,Surf_smelt,98,Yes,48.34187,-122.53298
2,Unvegetated,2010,7/20/2010,Surf_smelt,101,Yes,48.34187,-122.53298
2,Unvegetated,2010,7/20/2010,Surf_smelt,102,Yes,48.34749,-122.54268
2,Unvegetated,2010,7/20/2010,Surf_smelt,107,Yes,48.34187,-122.53298
2,Eelgrass,2010,7/20/2010,Surf_smelt,108,Yes,48.33441,-122.51803
4,Eelgrass,2010,7/20/2010,Surf_smelt,108,Yes,48.28457,-122.48131
2,Unvegetated,2010,7/20/2010,Surf_smelt,108,Yes,48.34187,-122.53298
2,Unvegetated,2010,7/20/2010,Surf_smelt,108,Yes,48.34187,-122.53298
2,Eelgrass,2010,7/20/2010,Surf_smelt,110,Yes,48.33441,-122.51803
4,Eelgrass,2010,7/20/2010,Surf_smelt,110,Yes,48.28457,-122.48131
4,Eelgrass,2010,7/20/2010,Surf_smelt,110,Yes,48.28457,-122.48131
2,Unvegetated,2010,7/20/2010,Surf_smelt,110,Yes,48.34749,-122.54268
2,Unvegetated,2010,7/20/2010,Surf_smelt,110,Yes,48.34187,-122.53298
2,Unvegetated,2010,7/20/2010,Surf_smelt,110,Yes,48.34187,-122.53298
4,Eelgrass,2010,7/20/2010,Surf_smelt,121,Yes,48.3046,-122.47805
4,Eelgrass,2010,7/20/2010,Surf_smelt,160,No,48.3046,-122.47805
1,Eelgrass,2010,8/16/2010,Surf_smelt,112,Yes,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,114,Yes,48.38255,-122.54822
4,Eelgrass,2010,8/16/2010,Surf_smelt,115,Yes,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Surf_smelt,115,Yes,48.37257,-122.55232
1,Eelgrass,2010,8/16/2010,Surf_smelt,120,Yes,48.37257,-122.55232
1,Eelgrass,2010,8/16/2010,Surf_smelt,121,Yes,48.37257,-122.55232
1,Eelgrass,2010,8/16/2010,Surf_smelt,123,Yes,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,123,Yes,48.37257,-122.55232
1,Eelgrass,2010,8/16/2010,Surf_smelt,123,Yes,48.37257,-122.55232
1,Eelgrass,2010,8/16/2010,Surf_smelt,123,Yes,48.37257,-122.55232
1,Eelgrass,2010,8/16/2010,Surf_smelt,124,Yes,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,124,Yes,48.37257,-122.55232
4,Eelgrass,2010,8/16/2010,Surf_smelt,125,Yes,48.28337,-122.481
1,Eelgrass,2010,8/16/2010,Surf_smelt,126,Yes,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,142,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,155,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,156,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,160,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,164,No,48.38255,-122.54822
1,Eelgrass,2010,8/16/2010,Surf_smelt,173,No,48.38255,-122.54822
4,Eelgrass,2010,8/17/2010,Surf_smelt,71,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,75,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,75,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,77,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,77,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,78,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,78,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,79,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,80,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,81,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,81,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,81,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,81,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,81,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,83,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,84,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,84,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,84,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,85,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,86,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,86,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,86,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,88,No,48.2808,-122.4848
4,Eelgrass,2010,8/17/2010,Surf_smelt,94,No,48.2808,-122.4848
1,Eelgrass,2010,8/17/2010,Surf_smelt,138,No,48.37402,-122.55211
4,Eelgrass,2010,8/17/2010,Surf_smelt,141,No,48.2808,-122.4848
1,Eelgrass,2010,9/14/2010,Surf_smelt,102,No,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,110,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,114,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,118,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,118,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,120,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,122,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,123,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,124,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,126,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,126,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,126,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,126,Yes,48.38202,-122.54928
4,Eelgrass,2010,9/14/2010,Surf_smelt,127,Yes,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,128,Yes,48.29294,-122.47613
1,Eelgrass,2010,9/14/2010,Surf_smelt,128,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,128,Yes,48.38202,-122.54928
4,Eelgrass,2010,9/14/2010,Surf_smelt,129,Yes,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,129,Yes,48.29294,-122.47613
1,Eelgrass,2010,9/14/2010,Surf_smelt,130,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,130,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,130,Yes,48.38202,-122.54928
4,Eelgrass,2010,9/14/2010,Surf_smelt,132,Yes,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,132,Yes,48.29294,-122.47613
1,Eelgrass,2010,9/14/2010,Surf_smelt,132,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,132,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,134,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,135,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,135,Yes,48.38202,-122.54928
4,Eelgrass,2010,9/14/2010,Surf_smelt,136,Yes,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,137,Yes,48.29294,-122.47613
1,Eelgrass,2010,9/14/2010,Surf_smelt,137,Yes,48.38202,-122.54928
1,Eelgrass,2010,9/14/2010,Surf_smelt,138,Yes,48.38202,-122.54928
4,Eelgrass,2010,9/14/2010,Surf_smelt,144,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,144,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,152,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,155,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,164,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,164,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,165,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,169,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,170,No,48.29294,-122.47613
1,Eelgrass,2010,9/14/2010,Surf_smelt,170,No,48.38202,-122.54928
4,Eelgrass,2010,9/14/2010,Surf_smelt,172,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,172,No,48.29294,-122.47613
4,Eelgrass,2010,9/14/2010,Surf_smelt,175,No,48.29294,-122.47613
1,Eelgrass,2010,9/14/2010,Surf_smelt,181,No,48.38202,-122.54928
4,Eelgrass,2010,9/15/2010,Surf_smelt,89,No,48.2789,-122.48552
4,Eelgrass,2010,9/15/2010,Surf_smelt,90,No,48.2789,-122.48552
4,Eelgrass,2010,9/15/2010,Surf_smelt,93,No,48.2789,-122.48552
4,Eelgrass,2010,9/15/2010,Surf_smelt,97,No,48.2789,-122.48552
2,Eelgrass,2010,9/15/2010,Surf_smelt,115,Yes,48.33636,-122.50675
2,Eelgrass,2010,9/15/2010,Surf_smelt,120,Yes,48.33636,-122.50675
2,Eelgrass,2010,9/15/2010,Surf_smelt,121,Yes,48.33636,-122.50675
4,Eelgrass,2010,9/15/2010,Surf_smelt,122,Yes,48.2789,-122.48552
2,Eelgrass,2010,9/15/2010,Surf_smelt,125,Yes,48.33636,-122.50675
1,Eelgrass,2010,9/15/2010,Surf_smelt,125,Yes,48.3737,-122.55202
2,Eelgrass,2010,9/15/2010,Surf_smelt,126,Yes,48.33636,-122.50675
1,Eelgrass,2010,9/15/2010,Surf_smelt,126,Yes,48.3737,-122.55202
2,Eelgrass,2010,9/15/2010,Surf_smelt,130,Yes,48.33636,-122.50675
2,Eelgrass,2010,9/15/2010,Surf_smelt,130,Yes,48.33636,-122.50675
2,Eelgrass,2010,9/15/2010,Surf_smelt,132,Yes,48.33636,-122.50675
2,Eelgrass,2010,9/15/2010,Surf_smelt,132,Yes,48.33636,-122.50675
1,Eelgrass,2010,9/15/2010,Surf_smelt,132,Yes,48.3737,-122.55202
1,Eelgrass,2010,9/15/2010,Surf_smelt,133,Yes,48.3737,-122.55202
2,Eelgrass,2010,9/15/2010,Surf_smelt,134,Yes,48.33636,-122.50675
2,Eelgrass,2010,9/15/2010,Surf_smelt,135,Yes,48.33636,-122.50675
